"123","1","1220","-12.000","-28.000","1046.000","-111.063","11.000"
"124","1","1230","-71.000","27.000","1034.000","-181.702","11.000"
"125","1","1240","-43.000","9.000","1037.000","-218.299","11.000"
"126","1","1250","-42.000","6.000","1047.000","-222.615","11.000"
"127","1","1260","-37.000","14.000","1034.000","-206.720","11.000"
"128","1","1270","-51.000","18.000","1038.000","-183.680","11.000"
"129","1","1280","-43.000","17.000","1037.000","-161.706","11.000"
"130","1","1290","-49.000","7.000","1033.000","-144.374","11.000"
"131","1","1300","-45.000","22.000","1034.000","-132.189","11.000"
"132","1","1310","-49.000","12.000","1039.000","-123.687","11.000"
"133","1","1320","-44.000","13.000","1040.000","-116.901","11.000"
"134","1","1330","-46.000","15.000","1036.000","-110.489","11.000"
"135","1","1340","-46.000","18.000","1035.000","-103.695","11.000"
"136","1","1350","-48.000","12.000","1038.000","-96.116","11.000"
"137","1","1360","211.000","-151.000","965.000","-83.529","11.000"
"138","1","1370","-187.000","329.000","1092.000","-52.735","11.000"
"139","1","1380","-357.000","74.000","1001.000","6.643","11.000"
"140","1","1390","-245.000","215.000","940.000","83.236","11.000"
"141","1","1400","-244.000","174.000","970.000","148.866","11.000"
"142","1","1410","-116.000","211.000","1029.000","179.815","11.000"
"143","1","1420","5.000","-22.000","1082.000","164.781","11.000"
"144","1","1430","-23.000","-72.000","1071.000","103.680","11.000"
"145","1","1440","-50.000","-35.000","1040.000","14.162","11.000"
"146","1","1450","-71.000","64.000","1042.000","-71.762","11.000"
"147","1","1460","-45.000","9.000","1064.000","-128.536","11.000"
"148","1","1470","-138.000","27.000","1016.000","-148.424","11.000"
"149","1","1480","-145.000","78.000","1057.000","-135.116","11.000"
"150","1","1490","-145.000","63.000","1049.000","-98.098","11.000"
"151","1","1500","-97.000","8.000","1056.000","1.987","11.000"
"152","1","1510","-150.000","-19.000","1029.000","12.263","11.000"
"153","1","1520","-194.000","83.000","1005.000","37.156","11.000"
"154","1","1530","-195.000","93.000","1040.000","75.525","11.000"
"155","1","1540","-186.000","140.000","1050.000","117.764","11.000"
"156","1","1550","-149.000","55.000","1016.000","150.213","11.000"
"157","1","1560","-43.000","37.000","1027.000","158.697","11.000"
"158","1","1570","-10.000","-79.000","1044.000","134.883","11.000"
"159","1","1580","-13.000","-122.000","1049.000","86.623","11.000"
"160","1","1590","-26.000","-22.000","1013.000","33.762","11.000"
"161","1","1600","-62.000","20.000","1035.000","-9.316","11.000"
"162","1","1610","-192.000","-16.000","1044.000","-35.341","11.000"
"163","1","1620","-192.000","95.000","1031.000","-36.486","11.000"
"164","1","1630","-133.000","99.000","1017.000","-12.524","11.000"
"165","1","1640","-93.000","52.000","1012.000","20.343","11.000"
"166","1","1650","-117.000","22.000","1035.000","40.599","11.000"
"167","1","1660","-102.000","-9.000","1042.000","38.355","11.000"
"168","1","1670","-103.000","-3.000","1019.000","18.117","11.000"
"169","1","1680","-114.000","71.000","1001.000","-8.604","11.000"
"170","1","1690","-69.000","94.000","1049.000","-30.360","11.000"
"171","1","1700","-115.000","5.000","1027.000","-41.657","11.000"
"172","1","1710","-124.000","24.000","1025.000","-43.857","11.000"
"173","1","1720","-100.000","6.000","1049.000","-41.226","11.000"
"174","1","1730","-93.000","52.000","1014.000","-38.436","11.000"
"175","1","1740","-115.000","107.000","1038.000","-37.448","11.000"
"176","1","1750","-162.000","-9.000","1007.000","-35.318","11.000"
"177","1","1760","-125.000","35.000","1045.000","-29.509","11.000"
"178","1","1770","-119.000","92.000","1033.000","-22.589","11.000"
"179","1","1780","-122.000","94.000","1017.000","-18.010","11.000"
"180","1","1790","-157.000","89.000","1031.000","-15.683","11.000"
"181","1","1800","-156.000","89.000","1034.000","-13.352","11.000"
"182","1","1810","-124.000","65.000","989.000","-10.622","11.000"
"183","1","1820","-251.000","52.000","996.000","-8.274","11.000"
